CustomerID,Age,Gender,Annual_Income_USD,Spending_Score,Membership_Status,Preferred_Payment_Method,Region,Total_Purchases,Avg_Purchase_Value,Last_Purchase_Date,Churn,Satisfaction_Score,Website_Visits_Last_Month,Avg_Time_Per_Visit_Minutes,Support_Tickets_Last_6_Months,Referred_Friends
1552d9ef-46b9-48f4-8e8b-aa90a3c27071,66,Female,136435,57,Gold,Debit Card,North,22,177.63,2024-09-22,1,1.9,15,4.74,0,0
50c13a7c-3cf0-49c9-a450-f3a9fc28e23f,48,Female,68629,94,Silver,Credit Card,East,19,411.81,2024-12-26,0,4.4,12,2.09,3,3
81ae725b-7946-467a-aaef-181b9932cabc,52,Male,66233,37,Bronze,Credit Card,North,13,439.14,2024-12-13,0,2.4,18,3.77,4,0
a38f8941-f9ee-49dd-982a-fbc22f51f702,23,Male,41471,76,Bronze,Credit Card,East,24,370.33,2025-02-11,0,3.9,13,3.37,2,0
2a13ff65-bd4e-474f-be30-ac24d0054e9e,22,Female,23302,83,Silver,PayPal,South,17,238.87,2024-12-10,0,2.3,25,6.37,2,0
3ac788f2-6ab4-4451-8652-fb86c6c53b45,39,Female,99973,98,Bronze,Cryptocurrency,South,24,327.95,2024-08-18,1,4.8,19,4.38,1,1
8bed0e22-41a5-4a5b-af11-e1c36c1cdc31,66,Female,133466,7,Bronze,Credit Card,West,23,230.52,2025-02-02,1,1.8,18,4.64,0,3
c29ac1a1-8c7a-4799-94cb-ca10070b7a51,40,Female,100048,92,Silver,Debit Card,North,24,425.82,2024-07-12,0,3.1,18,2.78,1,4
b9956b08-3395-43f3-8745-0ea4f818affd,42,Female,117972,55,Gold,PayPal,Central,16,210.84,2025-03-26,0,2.6,14,9.03,0,0
a6a829d5-c7e3-421d-a26e-3c9a7b2782ac,51,Female,43511,28,Gold,PayPal,West,24,410.72,2024-10-08,0,3.1,14,5.55,2,2
a7a16b3b-3188-4627-be88-e26792b1c4f8,43,Male,25022,93,Bronze,Debit Card,West,20,296.98,2024-09-23,1,1.9,7,3.73,3,1
10b1ec60-8a1d-43b7-9e83-a088fc8d152a,64,Female,63239,37,Platinum,Credit Card,South,19,265.41,2024-09-15,0,3.0,19,4.58,1,1
7ce4a82e-293d-4a55-bb31-4b00e1c9d23c,22,Male,91691,84,Silver,PayPal,Central,20,331.68,2025-03-23,0,1.5,14,2.17,0,0
6dc4d530-8233-4d42-b204-82874a70cfa2,43,Male,148185,61,Gold,Debit Card,North,21,153.14,2025-04-03,0,1.9,14,3.74,0,0
12256bbc-388d-40af-837c-94a91e2d81e8,37,Female,117016,75,Bronze,Credit Card,North,20,202.16,2025-02-09,0,3.7,13,4.79,2,0
66d43f33-9fea-44ed-ae63-b3f13f8f5af1,23,Male,143811,39,Gold,PayPal,South,23,404.47,2025-06-10,0,2.9,10,5.52,1,0
e33c63b7-1a8f-41ec-8453-3b2e4fc16b76,23,Male,141097,23,Gold,PayPal,East,16,198.15,2024-08-17,0,3.0,12,6.78,2,0
0fa422fb-2cd9-4b93-80cd-8099c7c3633a,67,Male,79269,52,Silver,Cryptocurrency,South,17,330.26,2024-12-28,1,4.7,11,5.8,0,3
1a7582d5-0e32-4f8e-baf6-70fa917a396b,35,Male,123558,84,Bronze,Cryptocurrency,Central,16,335.14,2025-03-09,0,1.9,12,4.89,3,1
a7c7e515-746d-4d4e-8d7e-df71f8b2fb41,21,Male,110868,84,Gold,PayPal,East,14,436.17,2025-01-13,0,3.2,13,4.72,0,0
6046480f-106c-4e9c-bc74-9be4c81561bd,34,Male,78398,11,Platinum,PayPal,Central,19,227.4,2024-08-11,1,3.1,19,4.66,1,0
ad53b019-a104-4539-8968-2475848a142b,31,Male,146810,66,Gold,PayPal,North,26,452.24,2024-08-09,0,2.8,14,4.35,0,1
c3061cc8-649c-4f11-9d30-e53aa8709211,31,Male,81895,13,Bronze,Cryptocurrency,East,25,496.6,2024-10-09,1,4.3,16,5.63,1,1
4a1e6e79-d824-42e1-93a4-11771fef7aa4,30,Other,89890,77,Silver,Credit Card,Central,28,92.91,2024-12-06,1,3.3,5,5.34,2,0
acd875ac-baa2-4374-8cd3-ece9fa43e0e5,24,Male,117383,41,Bronze,Cryptocurrency,North,16,360.56,2025-06-15,1,4.3,10,2.65,3,2
6f709ea3-ab54-4012-99c4-a1646ff56232,61,Male,147406,49,Gold,Debit Card,Central,17,352.2,2025-01-31,0,4.4,20,4.18,2,0
5869c25f-8936-4705-bc5a-e51a6c2b31cf,32,Female,138141,15,Gold,PayPal,East,18,233.51,2024-09-24,0,1.3,19,7.31,1,1
c25f77fa-be86-4f1b-87ca-305e49e043b6,36,Female,55284,56,Bronze,Debit Card,North,13,158.87,2024-08-15,0,4.8,14,6.14,1,0
35191b0d-50c3-42c3-8842-99c9dab9659e,60,Female,68640,54,Platinum,Debit Card,Central,24,23.35,2024-10-01,0,4.1,22,5.01,3,0
ea875ab0-11b5-4171-ade8-9ec22b46caf7,64,Male,95692,31,Silver,Debit Card,West,23,321.75,2024-11-08,0,2.9,9,3.43,4,0
3fc8d4b7-2a6d-476f-b2e9-9c18939af6c5,61,Female,42453,61,Bronze,Cryptocurrency,East,17,164.7,2025-03-07,0,4.3,14,2.78,5,1
c6dd5f76-4775-46ce-8dfd-8bd82d789f22,52,Female,118225,58,Bronze,Cryptocurrency,East,16,280.57,2024-07-30,0,1.9,13,4.83,3,3
3a210c32-5c4e-49e5-9c7d-b3c8de442d55,34,Female,109294,87,Bronze,Credit Card,East,16,69.85,2024-12-14,0,4.3,11,1.73,2,0
df1e2c4e-5e16-4692-802a-e38b43fc6ba4,52,Female,94374,60,Silver,Debit Card,North,16,31.69,2025-02-10,1,3.2,13,3.58,4,3
2fbe6790-2f3b-425a-bc9d-571dcbf01212,36,Female,131038,53,Bronze,Debit Card,East,22,403.17,2025-05-09,0,2.8,13,3.22,1,1
27134122-adb0-4d96-864b-f98cc9378b6a,37,Female,129326,86,Silver,Cryptocurrency,Central,17,70.24,2025-02-21,0,3.3,14,4.38,1,0
1dc6cc22-e3f9-4d27-8d28-de96921905ab,53,Female,57976,61,Gold,Debit Card,West,17,77.31,2025-03-17,0,3.9,10,7.92,2,1
6b3704d3-0df8-4d14-9676-83f821d97be4,52,Male,134882,80,Silver,Cryptocurrency,Central,19,289.59,2025-06-09,0,2.1,23,3.2,2,0
9967e35f-6238-4e78-a9bf-3fe825a21034,49,Female,33725,42,Bronze,PayPal,Central,16,368.24,2025-05-03,0,1.4,16,3.24,1,1
7a212237-6592-4d1f-bae2-df9f263ca5d9,65,Female,94873,29,Silver,PayPal,East,20,13.92,2024-09-17,0,4.6,17,4.42,2,0
cc02cce3-1e85-4ff0-8d92-81eab7279301,61,Male,96237,84,Bronze,Debit Card,West,18,226.64,2025-04-05,0,4.8,7,2.29,2,1
6438bcb1-a18c-46d8-bceb-fbff46bf99ef,57,Other,115347,92,Platinum,Credit Card,West,16,319.31,2024-12-29,0,3.5,12,4.15,4,0
f7848bab-291e-45e4-9b3e-6525d468ecb4,41,Male,138979,27,Silver,Cryptocurrency,West,26,371.66,2025-04-20,0,3.0,14,0.96,0,0
ce5c6750-da1f-4e6b-9368-a35b81861b9e,34,Male,63043,44,Bronze,PayPal,West,21,474.47,2025-02-23,0,1.2,18,4.47,1,0
f8f983cd-cd6f-43ab-af48-5365ca50cca9,24,Female,124514,93,Silver,PayPal,South,27,17.9,2024-06-26,0,2.7,8,5.03,3,0
d7a40f65-0094-4267-a0b3-ad52ad084a1c,60,Male,114852,5,Gold,Debit Card,West,25,450.33,2024-09-04,0,2.4,12,6.27,1,1
637758e0-7add-4a60-af57-06f9fd56c0a5,67,Male,97080,52,Bronze,Cryptocurrency,East,15,483.68,2025-02-13,0,2.5,11,6.57,1,0
6b53f3b7-05b3-4ccc-b161-c9678806bad7,18,Male,84990,53,Silver,Debit Card,West,28,434.23,2024-11-28,1,3.9,19,3.01,2,1
b3b5e1ad-6928-4735-bc81-3247641113d8,52,Male,107050,52,Gold,Cryptocurrency,Central,20,474.95,2024-10-01,0,2.4,20,2.03,0,0
f4f86bda-2eb8-46ee-949a-ad1fb57ed0b7,49,Male,101863,38,Bronze,Credit Card,South,23,68.08,2025-06-09,0,4.2,17,4.71,0,0
7d8bc07e-4720-44b8-a555-470f13f48631,53,Male,66809,44,Bronze,Cryptocurrency,Central,20,496.2,2024-10-13,0,5.0,14,6.73,4,0
63ede685-3411-4d08-ad31-374d286f29ad,30,Male,36705,53,Silver,PayPal,East,29,384.96,2025-05-21,0,3.2,21,5.13,3,2
51a7e7bf-eeab-4590-be4f-f35ee78847e6,23,Other,83131,2,Gold,Debit Card,East,14,44.05,2024-09-04,0,2.1,25,0.92,3,1
7776ed9d-43e2-45ce-b823-7c9d0bbb6336,31,Other,96015,54,Gold,Cryptocurrency,West,23,342.66,2025-04-19,0,4.8,22,3.99,1,2
216d511a-c5d8-46cb-a17f-3de265bf0e37,54,Male,82456,84,Bronze,PayPal,East,29,354.53,2024-08-29,0,3.9,12,4.5,0,0
c2250fd0-4bb6-4d0f-91e1-e85700e23ff6,65,Female,96859,77,Bronze,Debit Card,South,19,318.38,2025-03-11,0,1.9,15,7.65,2,0
61cd34d6-da67-4fcd-afaf-dae7827e5843,32,Male,98473,90,Silver,Debit Card,Central,13,438.59,2025-04-08,1,5.0,19,9.34,3,0
4a3719ce-1e92-4c0a-9734-c061defd57b2,64,Male,43089,35,Gold,Credit Card,East,23,376.89,2024-07-22,1,1.0,11,5.13,4,0
0720e55e-7442-4d73-8c6e-5512804e6c70,21,Male,87238,46,Silver,PayPal,East,16,89.25,2024-10-07,0,3.3,17,5.0,3,1
8cf18b96-b839-47fd-970d-e15f05fef75e,57,Other,95940,72,Bronze,Cryptocurrency,South,26,132.6,2024-10-23,0,3.7,22,5.48,1,1
013e20b4-1939-4aa6-8694-f14506962825,33,Female,119134,92,Bronze,PayPal,North,28,237.08,2025-03-06,0,1.7,13,6.59,0,0
2837c8c0-8592-47d3-8d24-90bddf577171,45,Male,93916,79,Gold,Debit Card,North,19,203.46,2025-03-06,0,1.2,16,3.32,0,0
f9f52a06-611c-466a-a904-1496f4b76dde,33,Male,107526,55,Silver,Credit Card,South,13,334.86,2025-06-18,1,1.0,18,4.11,2,2
cdf58df4-647c-4dbf-8617-f83c7ce8ce72,21,Male,81396,72,Bronze,Cryptocurrency,East,13,76.85,2024-09-14,0,4.7,15,4.52,1,1
ac9e5510-8b0a-43f1-9dff-e15b9ba31824,62,Female,118395,11,Bronze,Credit Card,South,15,183.61,2025-06-20,0,3.3,23,5.48,0,0
609e5c18-eced-4197-aa7c-b55a8d44a82c,43,Female,23877,29,Gold,Credit Card,South,17,128.98,2025-04-02,0,1.7,15,5.25,1,0
f487d52e-df78-4872-a9cf-4c075f0cbf8a,45,Male,128407,69,Platinum,PayPal,North,14,153.88,2025-01-12,1,3.5,16,4.49,2,0
70f9b479-833d-4fab-9dee-fdc7b54b67b7,49,Female,104256,63,Bronze,Debit Card,West,24,358.31,2024-08-05,0,1.0,16,5.86,1,0
b765ca0a-fea1-48a1-9c2d-55856de9eee4,62,Male,93212,47,Bronze,Debit Card,East,24,49.43,2025-02-03,0,2.5,9,4.47,2,0
a1a7744c-2739-404f-a650-c4962ab4226d,19,Female,51818,7,Bronze,Cryptocurrency,Central,18,444.8,2024-12-02,0,4.1,17,5.35,0,0
822f7eb9-48fc-408b-b6f1-c190c5705551,48,Female,119884,64,Bronze,Credit Card,South,18,324.11,2024-06-24,0,1.4,14,6.89,2,0
1bf8cdfb-deac-4ae0-9237-f13a5c78b760,20,Male,68555,82,Silver,Credit Card,North,19,211.71,2025-01-18,0,3.4,16,3.91,1,0
c930245a-df32-4c75-9147-185fa482158c,25,Female,62368,64,Bronze,Credit Card,West,15,248.03,2024-08-08,0,2.3,19,5.69,4,3
42a6aaa7-b06a-4a3b-b399-f81eec4e2814,41,Female,68180,92,Gold,PayPal,East,17,352.11,2025-05-20,0,1.4,13,5.01,1,0
e909ff75-049b-46c6-9e49-262686ef5f25,32,Male,143054,12,Silver,Debit Card,South,20,368.07,2024-06-24,0,4.3,15,9.93,1,0
f79e94c9-487a-43f0-8149-8a3d29ea6d5f,60,Male,140480,12,Gold,Credit Card,North,18,404.31,2024-10-03,0,3.2,14,5.89,2,1
8c8c8548-b6b3-43f1-89f8-8f125875b935,48,Female,109666,36,Gold,Credit Card,South,21,139.19,2025-03-03,0,4.2,10,4.44,2,0
7c496708-fb1a-469c-b34f-5fcde6710f64,26,Male,118777,29,Bronze,Debit Card,Central,11,430.35,2024-08-01,0,4.9,14,5.32,0,0
452534af-f8aa-4b52-9513-e280c2d33fd7,56,Male,148910,11,Bronze,Cryptocurrency,East,22,416.99,2025-01-12,1,1.7,19,5.37,1,0
c489d4db-b79d-4c13-ba0e-53d90745ccf9,62,Male,129928,53,Gold,PayPal,East,25,428.99,2024-12-28,1,1.5,15,6.7,2,0
7d5a05f2-f804-4e3c-9191-95ec339c1ed4,19,Female,69421,70,Gold,PayPal,East,17,49.61,2024-12-04,0,4.9,19,10.53,1,3
2e4c6ccd-d8ec-4719-b7e3-cc99e6fe18e5,25,Female,46620,85,Silver,PayPal,East,18,80.37,2024-12-19,0,1.9,19,2.97,0,0
ab9e81db-4086-4f7e-8017-094785f78fc5,24,Female,141238,74,Bronze,Debit Card,North,22,316.13,2024-09-15,0,2.7,13,5.48,3,1
862b9234-04dd-4e52-8454-735a92e2398a,61,Female,80539,96,Gold,PayPal,Central,17,476.97,2024-07-23,0,4.3,7,3.67,1,0
dc7a3e07-d102-42ca-a5a1-cb48003dcfe9,68,Male,37077,47,Bronze,Credit Card,South,18,63.86,2025-05-31,0,1.9,17,6.06,2,2
b3d37fbc-6476-45f2-b088-29c618113364,56,Female,32663,33,Bronze,PayPal,North,15,372.04,2025-05-06,1,3.8,13,5.87,0,3
53268927-23bf-42cd-8e80-217629da00da,59,Female,103335,81,Platinum,Debit Card,West,12,76.7,2025-01-28,0,4.1,13,6.57,2,1
1697262c-710b-44a1-8890-b1e9e58798f9,33,Male,67285,67,Gold,PayPal,East,23,475.73,2024-12-17,1,3.0,9,6.24,1,2
968a6bee-d22b-4eda-8dad-1d7e460ec637,52,Male,71235,43,Silver,Cryptocurrency,East,23,402.06,2025-05-31,0,2.9,13,5.11,1,0
ba2144bd-a43d-4ca9-a910-923849b86799,47,Male,37619,18,Bronze,Cryptocurrency,South,20,151.3,2024-10-24,0,1.9,18,2.7,1,1
22430d18-9245-40ef-95ca-9ff7ff8bb765,27,Female,89503,74,Silver,Debit Card,East,25,33.32,2025-05-16,0,3.5,18,6.41,1,0
91007ff2-0075-4d72-a892-225890afa322,55,Female,144851,53,Silver,Debit Card,East,10,223.96,2024-10-22,0,1.8,15,3.47,1,0
96fe30a1-cf66-4735-b17b-e1218d25b0c0,35,Female,77477,39,Gold,Cryptocurrency,South,20,267.29,2025-03-24,0,2.1,15,3.91,1,1
6b88657c-2779-4ae4-926f-e17d36810122,67,Other,47488,72,Silver,PayPal,Central,22,268.27,2025-04-23,0,3.4,8,4.32,0,0
587c0759-55d4-4d10-9c43-40909dbdcd4c,22,Male,98747,34,Platinum,Credit Card,North,18,427.43,2024-10-10,1,2.1,17,6.22,0,2
cc2528c2-6015-42b0-842d-12fa55933ac5,46,Female,41169,37,Bronze,Debit Card,Central,19,490.64,2024-07-10,0,2.9,9,4.89,0,1
4c94b54c-12b8-4479-beed-7b938929fda2,56,Female,50373,41,Bronze,Cryptocurrency,South,15,221.64,2025-06-12,1,4.8,20,6.2,0,1
c952f7a0-bf1f-4754-80a3-f02919f25834,51,Male,52669,97,Bronze,PayPal,East,23,90.26,2024-06-30,1,3.4,15,4.65,1,1
8ec87caf-1786-40dd-bb0d-27aca603ceb1,60,Other,75277,49,Silver,Debit Card,East,19,194.71,2024-12-17,0,4.0,20,7.19,4,1
b11a483b-8961-45c3-8e95-fe4778649279,62,Male,92170,10,Gold,PayPal,Central,23,358.94,2024-12-22,0,3.8,12,6.42,0,0
1a743fe1-ac53-4392-b3f4-780eec6f7d77,40,Female,75120,40,Gold,Credit Card,West,17,296.0,2024-12-11,0,4.8,19,5.61,2,0
dd01f120-23de-4d5c-a1d4-d66006cbc4f9,22,Female,86376,18,Bronze,Debit Card,North,18,52.53,2024-08-07,1,1.4,7,4.66,2,3
535ac658-5a8b-457e-bbf4-f3eed7f6e5d5,47,Female,74235,25,Gold,Credit Card,East,20,112.87,2024-11-02,0,1.7,15,3.23,2,0
8995ada0-7b5f-44e3-a544-c1d4887ae428,23,Female,54229,41,Bronze,Credit Card,South,15,349.83,2024-09-01,0,3.7,18,7.28,1,2
b69abcd6-bcf5-413e-90b6-57130e597f4e,63,Male,106854,36,Bronze,Credit Card,Central,24,352.06,2025-06-17,0,4.4,14,4.69,3,0
1cf95a2d-e33e-42fc-8044-32a9d766d73b,61,Female,35405,2,Silver,Cryptocurrency,North,25,308.42,2024-11-12,0,4.0,15,8.23,1,0
070e3007-e86b-468e-9fc4-706ecedcb02b,21,Male,133307,83,Bronze,Credit Card,West,21,154.08,2024-08-31,0,1.6,21,9.97,2,1
47c37db3-1ab7-4c81-84d0-a990a0fde7aa,46,Female,121776,74,Silver,Credit Card,East,16,90.0,2024-10-11,0,3.7,15,5.73,3,1
89802c6a-da38-47a8-a72d-404bb31898a5,40,Female,35847,49,Silver,PayPal,Central,21,122.12,2025-06-13,0,3.5,15,1.49,1,1
8ff01efb-3c9d-4d16-b85e-8ef1ed7abd1a,23,Female,43547,67,Bronze,Cryptocurrency,East,22,405.7,2024-10-20,1,3.1,19,6.72,1,0
b5af3acf-4752-45ca-9203-3c4e46a3c886,49,Male,26575,53,Bronze,Cryptocurrency,Central,19,249.4,2024-09-14,0,3.3,11,7.17,1,2
d00ecb24-ae8e-4387-b7d4-54b71cfcd928,59,Female,115659,19,Silver,Cryptocurrency,West,24,182.09,2025-05-30,0,3.4,14,7.63,2,2
bcb7ab5a-677d-4482-b8a5-0216b9e72419,35,Female,24843,26,Bronze,Cryptocurrency,South,22,76.6,2025-03-07,0,1.7,15,4.17,1,1
2be0f178-7c58-41e4-96de-933841e39d38,32,Female,112987,54,Bronze,Credit Card,South,15,202.36,2025-04-21,0,2.3,13,6.8,1,0
3886bc12-e4b7-4ccc-a34e-45889e6c58ae,57,Male,27739,51,Gold,PayPal,North,23,214.72,2025-05-08,0,3.4,13,4.06,2,1
dd72f01d-73d3-4b54-9268-50f43a2260cc,49,Male,34852,25,Bronze,Credit Card,East,12,444.15,2024-09-27,0,1.3,12,4.86,1,0
2b4deb01-6660-4d28-97c1-ed2031fb19b3,26,Male,134628,17,Silver,Credit Card,East,16,470.66,2025-02-26,0,3.8,26,5.38,0,1
dd47a774-34a0-4789-b363-f81d67498ffa,54,Female,71661,74,Silver,Cryptocurrency,East,18,421.33,2024-08-31,0,4.0,18,6.1,1,0
073164f9-3325-4bd2-8a2a-190fdf0212f4,27,Female,29157,61,Gold,Cryptocurrency,South,16,200.21,2024-08-06,1,1.6,14,5.66,0,1
5ce217c3-a9e3-4dbc-bf1c-8d3a5eee1f0f,37,Other,107942,46,Gold,Debit Card,North,12,283.99,2024-10-27,0,2.1,19,7.92,3,0
6e3f4efd-8f6d-48fd-a09b-ecd215ccd9cc,23,Male,136726,55,Bronze,PayPal,South,18,422.18,2024-09-11,0,1.9,13,5.33,1,1
7bd0af23-5ff2-4a27-a499-4d5ee309dce7,65,Male,132820,50,Bronze,Cryptocurrency,Central,19,34.72,2024-06-26,0,1.8,14,7.03,3,1
bc958931-90b4-432d-a6e5-2561d1cb8e0a,20,Female,130736,75,Silver,Cryptocurrency,East,18,271.09,2024-08-18,0,2.5,13,5.59,0,0
02bb0667-e20e-4e0c-afe1-0188277176c8,59,Female,136538,11,Gold,Credit Card,Central,14,205.33,2024-12-24,0,4.0,14,5.64,1,0
abd673a8-5883-4748-a046-df6c454d3839,28,Female,92968,12,Bronze,Credit Card,West,21,196.71,2025-03-22,0,2.6,15,6.68,1,0
30054ba7-9b23-4539-a32e-ff80856e54e1,60,Female,143614,40,Silver,Credit Card,Central,40,181.54,2025-01-29,0,3.1,13,6.34,2,2
3760658e-a613-4774-88cd-e32b1cf45c3e,34,Male,38837,48,Gold,Cryptocurrency,Central,18,323.83,2024-09-17,1,1.5,27,2.12,2,0
1f12f09d-c6da-4fdc-bcf9-5526f8c74cf6,49,Female,100684,56,Gold,PayPal,Central,21,214.49,2025-03-12,0,3.5,20,4.96,3,0
45322cac-6fdb-45b0-bba7-4720bef2a98c,21,Female,137704,8,Silver,Cryptocurrency,South,22,167.86,2024-11-25,1,5.0,20,5.37,0,2
efb95b8c-d00f-4da1-909e-512e5f62e4d4,21,Female,96730,88,Bronze,Cryptocurrency,Central,26,287.49,2025-04-22,0,3.9,14,9.43,1,1
9d2097fa-8774-4cc5-8815-d507d9880443,34,Male,118127,14,Bronze,PayPal,East,13,192.83,2024-11-23,0,2.9,12,1.3,1,5
d7a996b1-2ae4-4db0-89de-72c194e74525,58,Male,34819,87,Bronze,Cryptocurrency,North,27,27.0,2024-08-01,1,2.9,21,6.6,0,1
a9dc34ef-a0ae-448c-be96-003b6e3de4f7,36,Male,92161,56,Bronze,Cryptocurrency,West,22,214.64,2024-08-21,0,4.7,12,6.59,0,1
82444fb5-00b1-4231-a918-15a6f53fb95c,22,Female,27404,54,Platinum,PayPal,East,22,106.08,2024-07-26,0,2.6,12,7.66,0,1
40cd09e1-e814-4ad4-adce-3540428d7530,49,Male,34674,17,Bronze,Cryptocurrency,North,33,58.96,2024-11-08,0,3.9,17,5.45,1,1
7e571ba6-8f64-4456-9efa-db450d4e6bd4,39,Male,96043,45,Bronze,Debit Card,East,15,437.57,2024-10-18,1,3.4,14,5.98,1,0
7dea8e75-b7ed-43b3-a469-843ada8befb4,23,Male,105923,5,Bronze,Debit Card,Central,24,348.99,2024-11-09,0,3.5,23,4.19,3,2
4a951a38-aa15-4941-966b-fa2f1aca1057,52,Female,38697,3,Silver,Credit Card,West,17,196.64,2024-09-29,0,1.3,13,5.66,1,0
1af2e202-7a8f-49e5-9282-8aaf0b3ba530,39,Male,122927,9,Silver,Cryptocurrency,East,18,492.78,2024-07-09,0,3.7,16,3.38,4,0
c6127a08-3f70-445f-b26b-6c528039ff23,18,Female,105083,84,Silver,PayPal,West,25,189.93,2025-06-07,1,3.6,10,6.32,2,1
ec48c384-18a6-4e3d-96a7-800aab132ef3,37,Male,80663,20,Gold,PayPal,South,24,129.78,2024-09-27,0,4.0,9,5.45,1,0
31f96602-ef8c-4487-bcd0-f3cec1e3c78a,39,Male,43570,83,Silver,Debit Card,South,16,242.02,2024-10-18,0,3.7,8,5.18,2,1
5f381ffb-3ac1-466c-b1b4-503567063d5f,65,Female,125319,21,Bronze,Credit Card,Central,15,473.33,2024-10-18,0,4.5,14,5.02,0,0
a53d8fd8-0f67-4148-8d7e-7aa0947c9bb5,28,Male,48037,80,Gold,Cryptocurrency,Central,17,335.35,2024-07-13,0,5.0,9,0.5,2,1
6ede86c4-0a66-4e14-b0c9-511460973040,30,Male,115619,33,Gold,PayPal,South,31,367.99,2024-07-29,0,1.8,14,7.2,4,1
2a467aa2-a73b-40fc-8871-ae598c3545ca,59,Male,133565,5,Bronze,PayPal,East,17,90.99,2025-04-26,0,4.6,13,4.19,4,0
9339e65f-b219-44e1-84a1-54f5d6983fe5,20,Female,126086,24,Bronze,Cryptocurrency,North,19,29.67,2024-09-01,0,2.2,12,5.53,0,1
e03bf3a6-e04e-45c0-854b-539a57b7dd04,26,Female,57982,63,Gold,Credit Card,North,18,273.19,2024-10-03,0,2.0,11,5.85,2,0
476297b8-f671-4af1-bc2e-cb2e7a1b186e,29,Male,143309,79,Bronze,Debit Card,South,19,171.86,2024-11-29,0,1.9,21,1.76,0,0
2b2ebfb5-65ea-4373-bc35-657af4810627,40,Male,125242,26,Silver,Cryptocurrency,North,13,30.9,2025-01-20,0,3.2,17,4.44,0,0
a99f278c-12af-45e3-97ae-9098edcc1cca,31,Other,88524,89,Gold,Cryptocurrency,East,22,449.12,2024-08-07,0,3.1,19,0.5,1,1
a5b8c94f-855e-49d3-a380-c810908b80e7,50,Female,146676,92,Bronze,Cryptocurrency,North,16,22.3,2024-08-17,0,4.4,12,4.31,2,0
a08376c6-7dc8-4987-9ead-d746c7e96592,35,Male,25156,33,Silver,Debit Card,North,23,16.2,2024-07-08,1,2.8,14,5.8,0,0
8a7794ee-be8f-469a-b326-10d851cbe904,66,Female,58280,18,Bronze,PayPal,South,26,156.59,2025-04-23,0,4.1,20,4.83,2,0
5772fa34-8ea4-49aa-aabc-e7de62f510b3,58,Female,95324,18,Bronze,Cryptocurrency,West,19,253.65,2025-02-26,0,4.9,16,3.01,1,1
3a37aeed-f47a-4357-a3f0-4d546fe60f81,26,Female,80706,38,Silver,Cryptocurrency,West,26,230.89,2024-12-06,0,1.8,16,3.89,4,0
e75c7c61-e96d-4cbb-b6e4-774672a1941a,40,Male,99721,33,Bronze,Cryptocurrency,East,25,186.39,2025-01-31,0,1.3,18,8.37,0,1
4fdc9cc4-6617-46df-9aa1-dd5d9dc32b9d,27,Male,104270,27,Gold,Cryptocurrency,West,17,433.25,2025-01-05,0,2.4,12,3.19,1,0
eb8ef469-4842-4168-a200-d4b791137301,36,Male,29971,49,Bronze,Credit Card,Central,17,155.82,2024-11-10,0,4.8,10,6.33,1,2
97908e14-85da-4ee0-838d-796c356be6ad,64,Female,73140,50,Bronze,Credit Card,South,17,329.87,2025-06-07,0,4.1,16,7.04,0,1
9f9b360d-7804-4374-ae47-58ab33db28ee,22,Female,63408,15,Bronze,Credit Card,West,19,205.32,2024-06-29,0,2.8,12,2.36,2,1
9215e87c-7601-4f11-92b0-88d1d6613f2f,64,Male,72022,77,Gold,PayPal,North,16,200.45,2025-04-29,0,1.4,8,7.33,0,1
1c38a8d2-1821-4937-a92d-4ca802a7e6d2,69,Female,26487,52,Bronze,Cryptocurrency,West,21,467.08,2024-07-17,0,2.2,12,6.62,2,2
e1b5e3c5-203d-45c1-8c30-7152385bd698,40,Female,137598,98,Bronze,Cryptocurrency,South,15,351.75,2025-05-09,0,4.5,8,3.06,3,1
c238739f-db9f-441b-9dad-520563fa97e9,47,Other,40997,68,Silver,Cryptocurrency,North,18,273.72,2025-04-27,0,1.6,7,5.45,2,0
b2174feb-6b16-4c79-bde7-b3a42b8a5922,42,Female,66456,99,Silver,Cryptocurrency,North,26,95.56,2025-05-30,0,3.6,20,0.93,3,0
37f76197-125c-4c39-b952-b00776966fa8,45,Other,97988,19,Bronze,Debit Card,South,19,77.42,2025-02-06,0,3.5,9,2.94,2,3
ea6b002a-935b-431d-b748-bd543eea9ce0,51,Male,100908,95,Gold,Debit Card,East,18,104.89,2024-12-25,0,2.2,12,5.27,3,2
3ea026d7-d701-44ac-b854-eabcd3fa5313,62,Female,79416,25,Platinum,Debit Card,East,21,317.2,2025-01-19,0,3.4,14,4.76,1,2
fd129cbc-fce0-4966-8ea7-b9935b5b9923,65,Female,64767,76,Silver,Cryptocurrency,South,19,37.45,2024-06-24,1,3.9,9,1.56,3,0
327f9da3-9efd-46e5-b505-cdf5d69209d9,64,Male,98970,76,Silver,Debit Card,South,18,237.41,2024-08-01,1,1.2,17,9.45,1,1
bc3609c3-c69d-4157-9b97-074f565a59f0,42,Male,97952,25,Gold,Debit Card,South,18,235.28,2025-03-12,1,4.2,10,5.74,3,0
09fa8e56-ab65-496d-b8c2-66be208ff5d0,27,Other,104784,33,Silver,PayPal,North,23,459.72,2025-01-17,0,2.8,10,2.69,1,0
60fc3884-83db-452d-8092-c0cf9ff717f8,31,Male,132249,60,Gold,PayPal,North,23,191.26,2025-04-20,0,1.9,14,5.16,0,1
